height,sample_count,optimization_type,size
2954000,801,aggregate,2042001
2979000,802,aggregate,2052060
3004000,803,aggregate,2072855
3029000,804,aggregate,2088093
3054000,804,aggregate,2111462
3079000,805,aggregate,2054177
904000,703,aggregate,1193841
929000,705,aggregate,1416723
954000,707,aggregate,1492473
979000,709,aggregate,1529915
1004000,712,aggregate,1577172
1029000,714,aggregate,1590214
1054000,715,aggregate,1610030
1079000,717,aggregate,1628196
1104000,719,aggregate,1623182
1129000,721,aggregate,1660868
1154000,723,aggregate,1679278
1179000,725,aggregate,1692808
1204000,726,aggregate,1707259
1229000,728,aggregate,1706637
1254000,730,aggregate,1699671
1279000,731,aggregate,1725590
1304000,733,aggregate,1755712
1329000,735,aggregate,1760458
1354000,736,aggregate,1771737
1379000,738,aggregate,1785755
1404000,739,aggregate,1757018
1429000,741,aggregate,1763228
1454000,742,aggregate,1774751
1479000,743,aggregate,1795058
1504000,745,aggregate,1817128
1529000,746,aggregate,1834507
1554000,747,aggregate,1806258
1579000,749,aggregate,1823936
1604000,750,aggregate,1817891
1629000,751,aggregate,1824046
1654000,753,aggregate,1847336
1679000,754,aggregate,1841535
1704000,755,aggregate,1849938
1729000,756,aggregate,1868726
1754000,758,aggregate,1895487
1779000,759,aggregate,1882854
1804000,760,aggregate,1897006
1829000,761,aggregate,1870465
1854000,762,aggregate,1893212
1879000,763,aggregate,1893999
1904000,764,aggregate,1917234
1929000,766,aggregate,1896848
1954000,767,aggregate,1916478
1979000,768,aggregate,1914526
2004000,769,aggregate,1928733
2029000,770,aggregate,1928843
2054000,771,aggregate,1951291
2079000,772,aggregate,1947930
2104000,773,aggregate,1934809
2129000,774,aggregate,1934132
2154000,775,aggregate,1957178
2179000,776,aggregate,1976454
2204000,777,aggregate,1959673
2229000,778,aggregate,1961680
2254000,779,aggregate,1939043
2279000,779,aggregate,1951731
2304000,780,aggregate,1942270
2329000,781,aggregate,1948913
2354000,782,aggregate,1967024
2379000,783,aggregate,1979523
2404000,784,aggregate,1972746
2429000,785,aggregate,2002569
2454000,786,aggregate,1961876
2479000,787,aggregate,2012927
2504000,787,aggregate,1999263
2529000,788,aggregate,2019326
2554000,789,aggregate,2014257
2579000,790,aggregate,2002356
2604000,791,aggregate,2008267
2629000,792,aggregate,2040042
2654000,792,aggregate,2036382
2679000,793,aggregate,2005937
2704000,794,aggregate,2009408
2729000,795,aggregate,2056122
2754000,795,aggregate,2023127
2779000,796,aggregate,2032021
2804000,797,aggregate,2047881
2829000,798,aggregate,2066480
2854000,798,aggregate,2037743
2879000,799,aggregate,2026275
2904000,800,aggregate,2066645
2929000,801,aggregate,2075429
2954000,801,aggregate,2059380
2979000,802,aggregate,2025464
3004000,803,aggregate,2061875
3029000,804,aggregate,2030210
3054000,804,aggregate,2079254
3079000,805,aggregate,2083567
904000,703,aggregate,1193353
929000,705,aggregate,1405011
954000,707,aggregate,1498329
979000,709,aggregate,1522595
1004000,712,aggregate,1558384
1029000,714,aggregate,1583870
1054000,715,aggregate,1614910
1079000,717,aggregate,1626000
1104000,719,aggregate,1654902
1129000,721,aggregate,1648668
1154000,723,aggregate,1678790
1179000,725,aggregate,1700860
1204000,726,aggregate,1696523
1229000,728,aggregate,1671989
1254000,730,aggregate,1686983
1279000,731,aggregate,1761458
1304000,733,aggregate,1754248
1329000,735,aggregate,1760946
1354000,736,aggregate,1767833
1379000,738,aggregate,1766723
1404000,739,aggregate,1787329
1429000,741,aggregate,1773232
1454000,742,aggregate,1805495
1479000,743,aggregate,1801646
1504000,745,aggregate,1806636
1529000,746,aggregate,1799859
1554000,747,aggregate,1819434
1579000,749,aggregate,1824180
1604000,750,aggregate,1844542
1629000,751,aggregate,1812334
1654000,753,aggregate,1866612
1679000,754,aggregate,1851783
1704000,755,aggregate,1903563
1729000,756,aggregate,1850182
1754000,758,aggregate,1872740
1779000,759,aggregate,1866451
1804000,760,aggregate,1872118
1829000,761,aggregate,1853873
1854000,762,aggregate,1898092
1879000,763,aggregate,1869843
1904000,764,aggregate,1894054
1929000,766,aggregate,1894164
1954000,767,aggregate,1911543
1979000,768,aggregate,1930142
2004000,769,aggregate,1928489
2029000,770,aggregate,1926104
2054000,771,aggregate,1950071
2079000,772,aggregate,1889614
2104000,773,aggregate,1915289
2129000,774,aggregate,1929984
2154000,775,aggregate,1951023
2179000,776,aggregate,1950346
2204000,777,aggregate,1979193
2229000,778,aggregate,1966560
2254000,779,aggregate,1956367
2279000,779,aggregate,1952219
2304000,780,aggregate,1970818
2329000,781,aggregate,1992345
2354000,782,aggregate,1985080
2379000,783,aggregate,2004899
2404000,784,aggregate,1996902
2429000,785,aggregate,1991101
2454000,786,aggregate,1994572
2479000,787,aggregate,1991211
2504000,787,aggregate,2022199
2529000,788,aggregate,1979554
2554000,789,aggregate,2009621
2579000,790,aggregate,2016508
2604000,791,aggregate,1995823
2629000,792,aggregate,2006858
2654000,792,aggregate,2018082
2679000,793,aggregate,2052541
2704000,794,aggregate,2015996
2729000,795,aggregate,2019522
2754000,795,aggregate,2028550
2779000,796,aggregate,2040750
2804000,797,aggregate,2035980
2829000,798,aggregate,2040860
2854000,798,aggregate,2056531
2879000,799,aggregate,2018278
2904000,800,aggregate,2049266
2929000,801,aggregate,2079577
2954000,801,aggregate,2058593
2979000,802,aggregate,2053768
3004000,803,aggregate,2039238
3029000,804,aggregate,2061930
3054000,804,aggregate,2064126
3079000,805,aggregate,2083268
904000,703,aggregate,1199209
929000,705,aggregate,1423311
954000,707,aggregate,1481493
979000,709,aggregate,1520643
1004000,712,aggregate,1564972
1029000,714,aggregate,1585334
1054000,715,aggregate,1607346
1079000,717,aggregate,1609408
1104000,719,aggregate,1646850
1129000,721,aggregate,1641836
1154000,723,aggregate,1666346
1179000,725,aggregate,1697688
1204000,726,aggregate,1683591
1229000,728,aggregate,1684921
1254000,730,aggregate,1694791
1279000,731,aggregate,1699726
1304000,733,aggregate,1746440
1329000,735,aggregate,1769730
1354000,736,aggregate,1724645
1379000,738,aggregate,1769895
1404000,739,aggregate,1760190
1429000,741,aggregate,1754444
1454000,742,aggregate,1785731
1479000,743,aggregate,1788470
1504000,745,aggregate,1803708
1529000,746,aggregate,1816939
1554000,747,aggregate,1821386
1579000,749,aggregate,1822228
1604000,750,aggregate,1831067
1629000,751,aggregate,1831122
1654000,753,aggregate,1850752
1679000,754,aggregate,1854223
1704000,755,aggregate,1840611
1729000,756,aggregate,1871953
1754000,758,aggregate,1875668
1779000,759,aggregate,1874802
1804000,760,aggregate,1878761
1829000,761,aggregate,1870953
1854000,762,aggregate,1898824
1879000,763,aggregate,1919131
1904000,764,aggregate,1887277
1929000,766,aggregate,1895384
1954000,767,aggregate,1935455
1979000,768,aggregate,1915014
2004000,769,aggregate,1890425
2029000,770,aggregate,1921712
2054000,771,aggregate,1955250
2079000,772,aggregate,1942562
2104000,773,aggregate,1932613
2129000,774,aggregate,1974392
2154000,775,aggregate,1956391
2179000,776,aggregate,1941562
2204000,777,aggregate,1956257
2229000,778,aggregate,1960216
2254000,779,aggregate,1966615
2279000,779,aggregate,1940751
2304000,780,aggregate,1967402
2329000,781,aggregate,1979413
2354000,782,aggregate,1984702
2379000,783,aggregate,1982451
2404000,784,aggregate,1998122
2429000,785,aggregate,2010621
2454000,786,aggregate,2003844
2479000,787,aggregate,1988527
2504000,787,aggregate,1997555
2529000,788,aggregate,1983702
2554000,789,aggregate,1991565
2579000,790,aggregate,2030416
2604000,791,aggregate,2018027
2629000,792,aggregate,2041994
2654000,792,aggregate,2042238
2679000,793,aggregate,2009353
2704000,794,aggregate,2030880
2729000,795,aggregate,2058373
2754000,795,aggregate,2041183
2779000,796,aggregate,2058861
2804000,797,aggregate,2044953
2829000,798,aggregate,2053304
2854000,798,aggregate,2071958
2879000,799,aggregate,2045118
2904000,800,aggregate,2051218
2929000,801,aggregate,2055909
2954000,801,aggregate,2039073
2979000,802,aggregate,2093351
3004000,803,aggregate,2063583
3029000,804,aggregate,2074130
3054000,804,aggregate,2079498
3079000,805,aggregate,2087605
904000,703,aggregate,1192621
929000,705,aggregate,1418919
954000,707,aggregate,1483933
979000,709,aggregate,1524303
1004000,712,aggregate,1584004
1029000,714,aggregate,1596802
1054000,715,aggregate,1587582
1079000,717,aggregate,1630447
1104000,719,aggregate,1621718
1129000,721,aggregate,1674532
1154000,723,aggregate,1675618
1179000,725,aggregate,1685488
1204000,726,aggregate,1699451
1229000,728,aggregate,1698585
1254000,730,aggregate,1723095
1279000,731,aggregate,1730958
1304000,733,aggregate,1724236
1329000,735,aggregate,1737034
1354000,736,aggregate,1735381
1379000,738,aggregate,1765015
1404000,739,aggregate,1772878
1429000,741,aggregate,1768108
1454000,742,aggregate,1782803
1479000,743,aggregate,1801646
1504000,745,aggregate,1806392
1529000,746,aggregate,1793027
1554000,747,aggregate,1829438
1579000,749,aggregate,1810272
1604000,750,aggregate,1834727
1629000,751,aggregate,1834782
1654000,753,aggregate,1839772
1679000,754,aggregate,1855687
1704000,755,aggregate,1844027
1729000,756,aggregate,1851890
1754000,758,aggregate,1867372
1779000,759,aggregate,1879871
1804000,760,aggregate,1873582
1829000,761,aggregate,1882421
1854000,762,aggregate,1875644
1879000,763,aggregate,1882043
1904000,764,aggregate,1897958
1929000,766,aggregate,1910512
1954000,767,aggregate,1923743
1979000,768,aggregate,1915502
2004000,769,aggregate,1896525
2029000,770,aggregate,1936352
2054000,771,aggregate,1927135
2079000,772,aggregate,1928654
2104000,773,aggregate,1942617
2129000,774,aggregate,1935596
2154000,775,aggregate,1949803
2179000,776,aggregate,1958697
2204000,777,aggregate,1935761
